display_name,user_id,reputation_scaled,gold_badges_scaled,silver_badges_scaled,bronze_badges_scaled,cluster,quality_score,candidate_level
Kenton Varda,2686899,0.014915802944595016,0.011173184357541898,0.01333189979572089,0.012197731649903702,0,0.012904654686940378,Weak
Yugal Jindle,731963,0.014910465148864453,0.048044692737430165,0.013546930437587356,0.02129253156430559,0,0.02444865497204689,Weak
ahmet alp balkan,54929,0.014906461802066527,0.048044692737430165,0.015374690893452317,0.02396747271560026,0,0.02557332953713732,Weak
Sherif elKhatib,833622,0.014901124006335965,0.017877094972067038,0.00870874099559187,0.01123475283543762,0,0.013180428202358124,Weak
TopChef,1212392,0.014900456781869645,0.011173184357541898,0.0022578217395978926,0.0027819387973464582,0,0.0077783504190889734,Weak
Fabian Steeg,18154,0.014894451761672759,0.007821229050279328,0.008386195032792173,0.011876738711748342,0,0.01074465363912315,Weak
Fredrik Pihl,297323,0.01489311731274012,0.007821229050279328,0.008493710353725406,0.014016691632784078,0,0.011306187087382234,Weak
Rob,7872,0.014881774496812671,0.026815642458100558,0.012471777228255026,0.016370639845923393,0,0.017634958507272914,Weak
Eran Medan,239168,0.014876436701082105,0.06815642458100558,0.019245242447048706,0.03006633854055211,0,0.033086110567422125,Weak
leemes,592323,0.0148697644564189,0.024581005586592177,0.014514568325986453,0.020008559811684146,0,0.01849347454517042,Weak
Booboo,2823719,0.014863092211755694,0.004469273743016759,0.0038705515535963873,0.007703830515728654,0,0.007726687006024373,Weak
pdeva,14316,0.014860423313890415,0.053631284916201116,0.01440705300505322,0.019259576289321637,0,0.025539584381116597,Weak
Cato Johnston,62118,0.014859088864957772,0.011173184357541898,0.0034404902698634554,0.004386903488123262,0,0.008464916745121596,Weak
CesarB,28258,0.014856419967092489,0.007821229050279328,0.006235888614127513,0.009094799914401883,0,0.009502084386475302,Weak
MicTech,69684,0.014855085518159849,0.01675977653631285,0.005913342651327814,0.008238818745987588,0,0.011441755862947024,Weak
VB_,2761509,0.014854418293693529,0.05027932960893854,0.016342328781851413,0.033597260860261074,0,0.028768334386186138,Weak
Justin,425964,0.01484507715116504,0.09385474860335195,0.02204064079131276,0.033276267922105716,0,0.041004183616983866,Weak
Tanmoy,1312208,0.014841073804367118,0.018994413407821226,0.004193097516396086,0.005670875240744703,0,0.010924864992332283,Weak
DiegoP.,735997,0.01482973098843967,0.03798882681564245,0.00870874099559187,0.011769741065696554,0,0.018324259966342637,Weak
Walter,1023390,0.014827729315040707,0.025698324022346366,0.011934200623588862,0.022041515086668094,0,0.018625442261911006,Weak
Neetika,5574889,0.014810381478916376,0.0022346368715083797,0.0004300612837329319,0.0005349882302589342,0,0.004502516966104156,Weak
Dan,1011724,0.014807712581051093,0.022346368715083796,0.009461348242124502,0.017975604536700194,0,0.016147758518739896,Weak
Jason Harwig,98048,0.014793700867258362,0.005586592178770949,0.0038705515535963873,0.0044939011341750485,0,0.007186186433450187,Weak
Steven Rumbalski,1322401,0.014779689153465631,0.011173184357541898,0.009246317600258036,0.013160710464369785,0,0.012089975393908837,Weak
Zeitounator,9401096,0.014778354704532991,0.007821229050279328,0.005698312009461348,0.008024823453884014,0,0.00908067980453942,Weak
PatrikAkerstrand,101811,0.014777020255600348,0.013407821229050279,0.007741103107192775,0.009843783436764392,0,0.011442432007151948,Weak
Alexander Pogrebnyak,185722,0.014770348010937143,0.011173184357541898,0.01085904741425653,0.013053712818317997,0,0.012464073150263393,Weak
jamesmhaley,150939,0.0147656774396729,0.012290502793296089,0.0030104289861305235,0.005242884656537556,0,0.008827373468909267,Weak
catavaran,548165,0.01474966405248121,0.008938547486033519,0.010213955488657134,0.009308795206505457,0,0.01080274055841933,Weak
Matt Price,852,0.014748329603548566,0.01005586592178771,0.0033329749489302224,0.0044939011341750485,0,0.008157767902110386,Weak
thejh,492364,0.014743659032284324,0.02011173184357542,0.009676378883990968,0.011448748127541195,0,0.013995129471847978,Weak
Eric Lafortune,492694,0.014743659032284324,0.01005586592178771,0.01150413933985593,0.011127755189385833,0,0.011857854870828449,Weak
Rick,2437514,0.01472697842062631,0.018994413407821226,0.007741103107192775,0.012946715172266211,0,0.013602302526976631,Weak
duhhunjonn,385652,0.014722975073828387,0.012290502793296089,0.0021503064186646596,0.0013909693986732291,0,0.007638688421115591,Weak
Eclipse,8701,0.014720306175963108,0.022346368715083796,0.01150413933985593,0.01818959982880377,0,0.01669010351492665,Weak
Jos&#233; Pereda,3956070,0.014720306175963108,0.008938547486033519,0.010751532093323298,0.014979670447250161,0,0.01234751405064252,Weak
Shef,645186,0.014705627237704053,0.01675977653631285,0.007741103107192775,0.00952279049860903,0,0.012182324344954677,Weak
Peter Rincker,438329,0.014704292788771414,0.01005586592178771,0.007418557144393075,0.011876738711748342,0,0.011013863641675135,Weak
Chad Grant,1385845,0.014694284421776605,0.011173184357541898,0.00612837329319428,0.008345816392039376,0,0.01008541461613804,Weak
dlamblin,459,0.014690948299445002,0.024581005586592177,0.010213955488657134,0.015193665739353735,0,0.016169893778512013,Weak
davin,448296,0.014689613850512363,0.01005586592178771,0.0076335877862595426,0.008131821099935802,0,0.010127722164623853,Weak
billz,951757,0.01468627772818076,0.01005586592178771,0.008278679711858939,0.01091375989728226,0,0.010983645814777416,Weak
irreputable,218978,0.014680272707983874,0.01005586592178771,0.006450919255993979,0.009843783436764392,0,0.010257710330632488,Weak
BMW,498256,0.014678938259051234,0.014525139664804468,0.010213955488657134,0.013053712818317997,0,0.013117936557707708,Weak
Mike Weller,49658,0.014678271034584914,0.01675977653631285,0.013439415116654122,0.016263642199871604,0,0.015285276221855871,Weak
Bernard,61,0.014666928218657466,0.02011173184357542,0.00505322008386195,0.007275839931521507,0,0.011776930019404086,Weak
Jesse Webb,346561,0.014666928218657466,0.035754189944134075,0.010751532093323298,0.015407661031457309,0,0.01914507782189304,Weak
derhass,2327517,0.01466092319846058,0.004469273743016759,0.006558434576927212,0.009629788144660818,0,0.008829604915766343,Weak
treecoder,1206051,0.01466025597399426,0.025698324022346366,0.006558434576927212,0.010057778728867964,0,0.01424369832553395,Weak
Hitesh Sahu,2252113,0.014653583729331055,0.02011173184357542,0.022255671433179226,0.016905628076182327,0,0.018481653770567007,Weak
Pēteris Caune,5821,0.01464691148466785,0.0067039106145251395,0.005805827330394581,0.008773806976246523,0,0.008982614101458524,Weak
MH.,1029225,0.01464691148466785,0.011173184357541898,0.010536501451456832,0.012411726942007276,0,0.012192081058918464,Weak
ceth,205270,0.014642908137869927,0.07039106145251396,0.019460273088915167,0.031885298523432484,0,0.03409488530068289,Weak
Peter Burns,101,0.014640239240004644,0.008938547486033519,0.0033329749489302224,0.00577787288679649,0,0.00817240864044122,Weak
0stone0,5625547,0.014637570342139365,0.0067039106145251395,0.004730674121062251,0.00855981168414295,0,0.008657991690467427,Weak
Marc Novakowski,27020,0.014630230873009836,0.012290502793296089,0.005590796688528115,0.0065268564091589985,0,0.009759596690998257,Weak
Bryan Watts,37815,0.014629563648543516,0.017877094972067038,0.008278679711858939,0.009308795206505457,0,0.012523533384743737,Weak
meda,1880431,0.014618888057082387,0.015642458100558657,0.00935383292119127,0.012946715172266211,0,0.013140473562774632,Weak
nacho4d,149008,0.014611548587952862,0.05251396648044692,0.01655735942371788,0.026107425636635997,0,0.027447575032188417,Weak
hatmatrix,143476,0.0146062107922223,0.055865921787709494,0.014729598967852918,0.02535844211427349,0,0.02764004341551455,Weak
Andrew Shepherd,25216,0.014590197405030605,0.036871508379888264,0.014837114288786151,0.02246950567087524,0,0.022192081436145067,Weak
ernest_k,5761558,0.014586194058232683,0.005586592178770949,0.005268250725728416,0.01123475283543762,0,0.009168947449542417,Weak
str,906113,0.014585526833766363,0.02011173184357542,0.01150413933985593,0.014123689278835866,0,0.015081271824008395,Weak
bta,79566,0.01458285793590108,0.007821229050279328,0.006773465218793679,0.0105927669591269,0,0.009942579791025247,Weak
Matt J,18528,0.01458152348696844,0.007821229050279328,0.004515643479195785,0.005884870532848277,0,0.008200816637322958,Weak
Jim Lewis,153430,0.014576185691237874,0.007821229050279328,0.008171164390925707,0.010164776374919752,0,0.010183338876840666,Weak
Rafał Dowgird,12166,0.014573516793372595,0.012290502793296089,0.007526072465326309,0.009950781082816178,0,0.011085218283702791,Weak
Tom,63309,0.01456751177317571,0.0335195530726257,0.014192022363186754,0.01808260218275198,0,0.020090422347935035,Weak
Unknown user,537967,0.01456684454870939,0.017877094972067038,0.0033329749489302224,0.004386903488123262,0,0.010040954489457478,Weak
Andr&#233; Caron,313063,0.014562173977445143,0.013407821229050279,0.006665949897860445,0.013160710464369785,0,0.011949163892181413,Weak
Jonathan Feinberg,143938,0.014553500059382978,0.007821229050279328,0.007848618428126007,0.010806762251230473,0,0.010257527447254696,Weak
Jason Orendorff,94977,0.014552165610450338,0.0067039106145251395,0.006343403935060746,0.010806762251230473,0,0.009601560602816674,Weak
Jason Swett,199712,0.014548829488118736,0.07821229050279328,0.023760885926244486,0.0383051572865397,0,0.038706790800924054,Weak
pylang,4531270,0.014548162263652416,0.017877094972067038,0.013761961079453822,0.014016691632784078,0,0.01505097748698934,Weak
Mridang Agarwalla,304151,0.014531481651994402,0.08268156424581005,0.024513493172777116,0.04258506312861117,0,0.04107790054979818,Weak
akashivskyy,736649,0.014519471611600634,0.017877094972067038,0.010536501451456832,0.01230472929595549,0,0.013809449332769999,Weak
Raymond Chen,902497,0.014519471611600634,0.013407821229050279,0.009676378883990968,0.01530066338540552,0,0.01322608377751185,Weak
Oliver,1838048,0.014508796020139506,0.008938547486033519,0.009998924846790666,0.017547613952493046,0,0.012748470576364183,Weak
Karol Dowbecki,1602555,0.014504792673341583,0.01005586592178771,0.007848618428126007,0.012411726942007276,0,0.011205250991315644,Weak
rbp,158773,0.014496785979745734,0.0033519553072625698,0.0033329749489302224,0.003102931735501819,0,0.006071161992860086,Weak
Stobor,43452,0.014487444837217249,0.0067039106145251395,0.006343403935060746,0.00716884228546972,0,0.008675900418068214,Weak
Lizard,123140,0.014474767572357158,0.043575418994413403,0.010536501451456832,0.01818959982880377,0,0.021694071961757794,Weak
Gates VP,261188,0.014470764225559235,0.012290502793296089,0.010536501451456832,0.011341750481489407,0,0.012159879737950392,Weak
Rob Di Marco,24195,0.014466760878761312,0.01005586592178771,0.006773465218793679,0.005991868178900064,0,0.009321990049560691,Weak
Matt Burland,1250301,0.014456085287300184,0.02011173184357542,0.010751532093323298,0.019259576289321637,0,0.016144731378380135,Weak
zer00ne,2813224,0.014452749164968581,0.0067039106145251395,0.004300612837329319,0.00855981168414295,0,0.008504271075241498,Weak
Charlie,18529,0.014447411369238019,0.004469273743016759,0.00397806687452962,0.0074898352236250805,0,0.00759614680260237,Weak
Arghya Sadhu,1839482,0.01443740300224321,0.011173184357541898,0.009676378883990968,0.013053712818317997,0,0.01208516976552352,Weak
MatPag,2910520,0.014436068553310567,0.015642458100558657,0.011611654660789162,0.012839717526214423,0,0.013632474710218202,Weak
Pavlo,1092711,0.014428061859714722,0.015642458100558657,0.00795613374905924,0.011983736357800128,0,0.012502597516783186,Weak
David דודו Markovitz,6336479,0.014416051819320954,0.007821229050279328,0.006988495860660143,0.010164776374919752,0,0.009847638276295045,Weak
paparazzo,607314,0.014412715696989351,0.026815642458100558,0.010751532093323298,0.01915257864326985,0,0.017783117222920766,Weak
Dimitri Mestdagh,1915448,0.014412715696989351,0.018994413407821226,0.010966562735189764,0.015621656323560882,0,0.014998837040890306,Weak
Nicolas Filotto,1997376,0.014412715696989351,0.012290502793296089,0.009461348242124502,0.01358870104857693,0,0.012438316945246717,Weak
fadedbee,129805,0.014405376227859826,0.054748603351955305,0.02107300290291366,0.0383051572865397,0,0.03213303494231712,Weak
Johannes Fahrenkrug,171933,0.014396702309797657,0.02346368715083799,0.013439415116654122,0.01840359512090734,0,0.017425849924549278,Weak
blueFast,647991,0.014390697289600775,0.07486033519553072,0.022255671433179226,0.040445110207575435,0,0.03798795353147154,Weak
Techie,1263783,0.014382023371538606,0.05027932960893854,0.01655735942371788,0.02632142092873957,0,0.02688503333323365,Weak
Sylvain Defresne,5353,0.014381356147072286,0.013407821229050279,0.0076335877862595426,0.00920179756045367,0,0.011156140680708946,Weak
Winston Ewert,322806,0.014378687249207003,0.011173184357541898,0.006450919255993979,0.008987802268350097,0,0.010247648282773244,Weak
Rahul,2024761,0.0143753511268754,0.012290502793296089,0.008493710353725406,0.011341750481489407,0,0.011625328688846576,Weak
Yury Tarabanko,351705,0.014371347780077478,0.011173184357541898,0.008386195032792173,0.010378771667023326,0,0.011077374709358719,Weak
Andrey Tyukin,2707792,0.014371347780077478,0.004469273743016759,0.005913342651327814,0.01091375989728226,0,0.008916931017926077,Weak
vehomzzz,149045,0.014368678882212198,0.08603351955307262,0.019675303730781635,0.02300449390113418,0,0.035770499016800156,Weak
JP Alioto,86473,0.014364008310947952,0.0067039106145251395,0.00870874099559187,0.011769741065696554,0,0.01038660024669038,Weak
Skizit,358438,0.01435933773968371,0.10391061452513965,0.02204064079131276,0.02878236678793067,0,0.0422732399610167,Weak
Paweł Fus,1451635,0.01435867051521739,0.0033519553072625698,0.005913342651327814,0.008238818745987588,0,0.00796569680494884,Weak
rustyshelf,6044,0.014353332719486824,0.041340782122905026,0.009783894204924202,0.01091375989728226,0,0.01909794223614958,Weak
Tom,8969,0.014339988230160416,0.004469273743016759,0.0036555209117299214,0.006312861117055425,0,0.00719441100049063,Weak
competent_tech,1002323,0.014339988230160416,0.014525139664804468,0.009246317600258036,0.011983736357800128,0,0.012523795463255761,Weak
Scott Stafford,237091,0.014336652107828814,0.034636871508379886,0.013869476400387054,0.020008559811684146,0,0.020712889957069974,Weak
Adam,284685,0.014330647087631928,0.018994413407821226,0.010428986130523598,0.01530066338540552,0,0.014763677502845568,Weak
Grant Thomas,263681,0.014321973169569763,0.011173184357541898,0.008386195032792173,0.01358870104857693,0,0.011867513402120191,Weak
Nikolas,3764965,0.01432063872063712,0.021229050279329607,0.013116869153854424,0.021399529210357374,0,0.017516521841044633,Weak
The.Anti.9,2128,0.014297953088782223,0.055865921787709494,0.012579292549188258,0.0171196233682859,0,0.024965697698491468,Weak
CraigTP,57477,0.014297285864315903,0.01005586592178771,0.006988495860660143,0.0105927669591269,0,0.010483603651472663,Weak
Andreas Bonini,95135,0.0142939497419843,0.034636871508379886,0.012471777228255026,0.01669163278407875,0,0.01952355781567449,Weak
ForceBru,4354477,0.0142939497419843,0.011173184357541898,0.006665949897860445,0.01091375989728226,0,0.010761710973667226,Weak
Scud,207419,0.014289279170720055,0.008938547486033519,0.0020427910977314266,0.0017119623368285898,0,0.006745645022828398,Weak
Nick Stinemates,4960,0.014288611946253735,0.025698324022346366,0.005698312009461348,0.006205863471003638,0,0.012972777862266272,Weak
znq,184367,0.014287944721787415,0.04581005586592178,0.011934200623588862,0.01530066338540552,0,0.021833216149175896,Weak
jpw,1175077,0.014278603579258926,0.0067039106145251395,0.006558434576927212,0.009415792852557245,0,0.00923918540581713,Weak
VGR,1831987,0.014278603579258926,0.004469273743016759,0.004515643479195785,0.007382837577573294,0,0.007661589594761191,Weak
Alex,85185,0.014273265783528364,0.053631284916201116,0.009783894204924202,0.013374705756473359,0,0.02276578766528176,Weak
Ross Allen,368697,0.014272598559062044,0.015642458100558657,0.009676378883990968,0.010164776374919752,0,0.012439052979632857,Weak
esqew,269970,0.014266593538865158,0.03240223463687151,0.014192022363186754,0.01915257864326985,0,0.02000335729554832,Weak
jjanes,1721239,0.014261922967600916,0.005586592178770949,0.0031179443070637565,0.004921891718382195,0,0.006972087792954454,Weak
Fl&#225;vio Amieiro,802,0.014249912927207144,0.01005586592178771,0.0025803677023975916,0.0023539482131393107,0,0.007310023691132939,Weak
Benjamin Hodgson,1523776,0.014248578478274505,0.02011173184357542,0.011289108697989462,0.017868606890648408,0,0.01587950647762195,Weak
Josh,11702,0.014243240682543942,0.007821229050279328,0.010321470809590366,0.013160710464369785,0,0.011386662751695855,Weak
Tom,3715,0.01424123900914498,0.03910614525139664,0.009783894204924202,0.010806762251230473,0,0.018484510179174074,Weak
elixenide,2057919,0.014233899540015454,0.017877094972067038,0.007418557144393075,0.010806762251230473,0,0.012584078476926509,Weak
Hexagon Theory,59107,0.014227894519818568,0.0067039106145251395,0.0019352757767981937,0.002995934089450032,0,0.006465753750147984,Weak
Andrei,2061604,0.014219220601756403,0.043575418994413403,0.016449844102784647,0.02418146800770383,0,0.02460648792666457,Weak
T.E.D.,29639,0.014217886152823763,0.011173184357541898,0.007418557144393075,0.014551679863043013,0,0.011840326879450438,Weak
Jeff Foster,128645,0.014213882806025837,0.012290502793296089,0.008601225674658639,0.011127755189385833,0,0.0115583416158416,Weak
Matthew,328445,0.014211881132626877,0.011173184357541898,0.009676378883990968,0.009094799914401883,0,0.011039061072140406,Weak
Alex,1581090,0.014206543336896311,0.11731843575418993,0.03171701967530373,0.05628076182323989,0,0.05488069014740746,Weak
jarlh,3706016,0.014205876112429992,0.008938547486033519,0.004515643479195785,0.007061844639417933,0,0.008680477929269308,Weak
Jeffrey,758280,0.014203207214564709,0.008938547486033519,0.008923771637458338,0.015086668093301947,0,0.011788048607839628,Weak
Wilt,1697459,0.014201872765632069,0.01675977653631285,0.016449844102784647,0.02289749625508239,0,0.01757724741495299,Weak
Steven Fisher,22927,0.01419987109223311,0.02346368715083799,0.014192022363186754,0.02054354804194308,0,0.018099782162050233,Weak
phry,2075944,0.014197869418834146,0.007821229050279328,0.009246317600258036,0.011662743419644768,0,0.01073203987225407,Weak
Elnur Abdurrakhimov,745188,0.014193198847569904,0.012290502793296089,0.015267175572519083,0.014123689278835866,0,0.013968641623055235,Weak
Abhik Chakraborty,1039843,0.01419186439863726,0.0067039106145251395,0.004945704762928717,0.0065268564091589985,0,0.008092084046312528,Weak
Simon Boudrias,1024223,0.01419052994970462,0.017877094972067038,0.010644016772390066,0.014444682216991226,0,0.014289080977788238,Weak
David L,3093,0.014183190480575095,0.012290502793296089,0.005913342651327814,0.006419858763107212,0,0.009701723672076551,Weak
Scary Wombat,2310289,0.014173849338046607,0.007821229050279328,0.0030104289861305235,0.006954846993366146,0,0.00799008859195565,Weak
Randal Schwartz,22483,0.014167844317849725,0.004469273743016759,0.004408128158262552,0.008666809330194735,0,0.007928013887330942,Weak
Brandon Bertelsen,170352,0.01415116370619171,0.041340782122905026,0.017202451349317277,0.027819387973464584,0,0.02512844628796965,Weak
Tangiest,35483,0.01415049648172539,0.027932960893854747,0.008171164390925707,0.012090734003851916,0,0.01558633894258944,Weak
Carl,13760,0.014148494808326428,0.011173184357541898,0.00795613374905924,0.01155574577359298,0,0.011208389672130137,Weak
BroiSatse,2336231,0.014140488114730582,0.008938547486033519,0.005698312009461348,0.009308795206505457,0,0.009521535704182727,Weak
Quinn Taylor,120292,0.01413848644133162,0.017877094972067038,0.011396624018922696,0.014230686924887652,0,0.014410723089302252,Weak
Klas Mellbourn,46194,0.014130479747735774,0.027932960893854747,0.014729598967852918,0.01744061630644126,0,0.018558413978971178,Weak
amateur,373674,0.014127810849870491,0.08044692737430167,0.020212880335447797,0.03466723732077894,0,0.03736371397009973,Weak
Matthew Plourde,433829,0.014121805829673609,0.01005586592178771,0.009998924846790666,0.012197731649903702,0,0.011593582062038922,Weak
cdarke,736308,0.014121805829673609,0.008938547486033519,0.008063649069992474,0.008987802268350097,0,0.010027951163512424,Weak
Christopher,877115,0.01411246468714512,0.012290502793296089,0.008171164390925707,0.010699764605178685,0,0.0113184741191364,Weak
Margaret Bloom,5801661,0.014106459666948238,0.005586592178770949,0.008816256316525104,0.014016691632784078,0,0.010631499948757093,Weak
Tomas Sedovic,2239,0.014094449626554467,0.01005586592178771,0.0034404902698634554,0.002995934089450032,0,0.007646684976913916,Weak
Thomas,2338862,0.014094449626554467,0.013407821229050279,0.011289108697989462,0.015193665739353735,0,0.013496261323236985,Weak
A Kunin,1736537,0.014093782402088147,0.0011173184357541898,0.0011826685302655628,0.0013909693986732291,0,0.004446184691695282,Weak
Adil Shaikh,235710,0.014092447953155507,0.018994413407821226,0.009246317600258036,0.011769741065696554,0,0.01352573000673283,Weak
Michael Lorton,238884,0.014091780728689184,0.029050279329608936,0.010966562735189764,0.016905628076182327,0,0.017753562717417553,Weak
sebaferreras,3915438,0.014091780728689184,0.012290502793296089,0.011826685302655628,0.014444682216991226,0,0.013163412760408031,Weak
Mike Stone,122,0.014087777381891261,0.0335195530726257,0.011396624018922696,0.014765675155146587,0,0.01844240740714656,Weak
matt,1444475,0.014086442932958621,0.1206703910614525,0.028276529405440273,0.042906056066766535,0,0.05148485486665449,Weak
4386427,4386427,0.014084441259559658,0.004469273743016759,0.0037630362326631544,0.00716884228546972,0,0.007371398380177322,Weak
dunni,465223,0.014081772361694379,0.012290502793296089,0.010536501451456832,0.010485769313075112,0,0.011848636479880603,Weak
Thanatos,101999,0.014068427872367967,0.018994413407821226,0.009568863563057734,0.01604964690776803,0,0.014670337937753741,Weak
MrDatabase,22471,0.014062422852171082,0.04692737430167598,0.01118159337705623,0.016370639845923393,0,0.022135507594206672,Weak
Davide Piras,559144,0.014059753954305802,0.011173184357541898,0.0101064401677239,0.015835651615664456,0,0.012793757523809015,Weak
Jerod Venema,25330,0.014059086729839479,0.005586592178770949,0.006450919255993979,0.011448748127541195,0,0.009386336573036402,Weak
suslov.nikita,3444240,0.014058419505373159,0.012290502793296089,0.008816256316525104,0.011876738711748342,0,0.011760479331735674,Weak
Jan Schultke,5740428,0.01405708505644052,0.01005586592178771,0.011074078056122998,0.020436550395891293,0,0.013905894857560629,Weak
Bogdan,351330,0.014046409464979391,0.013407821229050279,0.012901838511987958,0.013695698694628718,0,0.013512941975161587,Weak
UltraInstinct,227884,0.014035066649051943,0.013407821229050279,0.008171164390925707,0.011341750481489407,0,0.011738950687629335,Weak
xmllmx,508343,0.014021722159725532,0.04022346368715084,0.018707665842382537,0.03926813610100578,0,0.028055246947566174,Weak
Philipp Cla&#223;en,783510,0.014016384363994966,0.04022346368715084,0.016449844102784647,0.027177402097153865,0,0.024466773562771077,Weak
Daniel Fortunov,5975,0.014014382690596006,0.03128491620111731,0.00795613374905924,0.01123475283543762,0,0.016122546369052543,Weak
Tony_Henrich,129001,0.0140077104459328,0.09050279329608937,0.026771314912375013,0.0423710678365076,0,0.0434132216227262,Weak
Deepak Danduprolu,250728,0.014001038201269595,0.013407821229050279,0.0101064401677239,0.011127755189385833,0,0.012160763696857403,Weak
omega,1497454,0.014001038201269595,0.10167597765363127,0.03042683582410493,0.056922747699550615,0,0.0507566498446391,Weak
Kendall Frey,785745,0.014000370976803275,0.02346368715083799,0.011074078056122998,0.015942649261716246,0,0.016120196361370128,Weak
Eric Wendelin,25066,0.013982355916212622,0.01005586592178771,0.006773465218793679,0.009843783436764392,0,0.0101638676233896,Weak
CQM,727429,0.013977685344948379,0.09050279329608937,0.02386840124717772,0.039696126685212926,0,0.0420112516433571,Weak
Idan Adar,1530814,0.013976350896015736,0.015642458100558657,0.004623158800129018,0.00952279049860903,0,0.01094118957382811,Weak
Nicholas Riley,6372,0.01396767697795357,0.0067039106145251395,0.010428986130523598,0.013160710464369785,0,0.011065321046843024,Weak
codeMagic,1380752,0.01396700975348725,0.014525139664804468,0.007526072465326309,0.009843783436764392,0,0.011465501330095605,Weak
Jeroen Vannevel,1864167,0.013962339182223005,0.027932960893854747,0.01118159337705623,0.01840359512090734,0,0.01787012214351033,Weak
Alin P.,321468,0.01395499971309348,0.014525139664804468,0.007418557144393075,0.009736785790712604,0,0.011408870578250907,Weak
Roman Kiselenko,2057388,0.01395433248862716,0.01005586592178771,0.009676378883990968,0.011662743419644768,0,0.01133733017851265,Weak
Pace,202694,0.013942322448233391,0.015642458100558657,0.012686807870121492,0.017333618660389474,0,0.014901301769825754,Weak
Myrddin Emrys,9084,0.013934315754637546,0.013407821229050279,0.0036555209117299214,0.006205863471003638,0,0.009300880341605346,Weak
t-clausen.dk,806969,0.0139296451833733,0.013407821229050279,0.005483281367594882,0.009629788144660818,0,0.01061263398116982,Weak
Michael,1898563,0.0139296451833733,0.013407821229050279,0.009461348242124502,0.015086668093301947,0,0.012971370686962507,Weak
Sayed Ibrahim Hashimi,105999,0.013925641836575377,0.02011173184357542,0.015052144930652616,0.019045580997218065,0,0.017033774902005368,Weak
Artyer,5754656,0.013918302367445852,0.0033519553072625698,0.007848618428126007,0.01155574577359298,0,0.009168655469106852,Weak
wildplasser,905902,0.013915633469580569,0.01005586592178771,0.006665949897860445,0.012197731649903702,0,0.010708795234783106,Weak
Keith Nicholas,10431,0.013900287306855198,0.01675977653631285,0.009783894204924202,0.017761609244596622,0,0.014551391823172218,Weak
4thSpace,40106,0.013896283960057276,0.11396648044692737,0.03225459627996989,0.05285683714958271,0,0.053243549459134315,Weak
Crozin,252591,0.013896283960057276,0.014525139664804468,0.008923771637458338,0.01433768457093944,0,0.01292071995831488,Weak
Jouni K. Sepp&#228;nen,26575,0.013893615062191993,0.005586592178770949,0.006880980539726911,0.0105927669591269,0,0.009238488684954188,Weak
Mike T,327026,0.013893615062191993,0.02011173184357542,0.01677239006558434,0.022683500962978817,0,0.018365309483582642,Weak
Slava,432358,0.013893615062191993,0.0022346368715083797,0.004730674121062251,0.010485769313075112,0,0.007836173841959435,Weak
Bevan,30280,0.01388894449092775,0.011173184357541898,0.008063649069992474,0.014123689278835866,0,0.011812366799324497,Weak
Eoin Campbell,30155,0.01388827726646143,0.02011173184357542,0.010428986130523598,0.017012625722234113,0,0.015360405240698642,Weak
Jan Vlcinsky,346478,0.013886942817528787,0.013407821229050279,0.010321470809590366,0.010806762251230473,0,0.012105749276849976,Weak
P.Brian.Mackey,87796,0.013886275593062467,0.07932960893854749,0.02569616170304268,0.0383051572865397,0,0.039304300880298085,Weak
Martin Ender,1633117,0.013876934450533982,0.012290502793296089,0.008923771637458338,0.013909693986732292,0,0.012250225717005176,Weak
RolandoMySQLDBA,491757,0.013870929430337096,0.017877094972067038,0.009246317600258036,0.01433768457093944,0,0.013833006643400403,Weak
Ian Clelland,70605,0.01386559163460653,0.008938547486033519,0.008601225674658639,0.00920179756045367,0,0.01015179058893809,Weak
Rafael Winterhalter,1237575,0.013860253838875968,0.014525139664804468,0.011289108697989462,0.020971538626150227,0,0.01516151020695503,Weak
Serge,11392290,0.013857584941010685,0.004469273743016759,0.0017202451349317277,0.00545687994864113,0,0.006375995941900075,Weak
josliber,3093387,0.013852247145280123,0.013407821229050279,0.0101064401677239,0.01433768457093944,0,0.012926048278248435,Weak
stimms,361,0.0138482437984822,0.034636871508379886,0.0101064401677239,0.016263642199871604,0,0.018713799418614396,Weak
Daff,120513,0.013842238778285314,0.01005586592178771,0.010536501451456832,0.012839717526214423,0,0.011818580919436071,Weak
mre,584862,0.013841571553818995,0.036871508379888264,0.012149231265455326,0.017975604536700194,0,0.020209478933965692,Weak
Wintermute,4301306,0.013840904329352675,0.005586592178770949,0.008171164390925707,0.008987802268350097,0,0.009146615791849857,Weak
Nick Fortescue,5346,0.013839569880420032,0.030167597765363124,0.010644016772390066,0.014444682216991226,0,0.017273966658791114,Weak
David Anderson,2000823,0.013833564860223146,0.004469273743016759,0.0034404902698634554,0.007596832869676867,0,0.0073350404356950566,Weak
GWW,398060,0.01382489094216098,0.012290502793296089,0.011719169981722394,0.01155574577359298,0,0.012347577372693111,Weak
Jack Bashford,10221765,0.013818218697497775,0.012290502793296089,0.004945704762928717,0.008773806976246523,0,0.009957058307492276,Weak
codingbadger,300863,0.013813548126233532,0.014525139664804468,0.009568863563057734,0.011876738711748342,0,0.012446072516461019,Weak
deltanovember,144152,0.013806208657104007,0.07374301675977653,0.01698742070745081,0.026214423282687783,0,0.032687767351754785,Weak
