user_id,display_name,reputation,gold_badges,silver_badges,bronze_badges,days_since_last_access,quality_score,kmeans_level,hierarchical_level,gmm_level,knn_level,rf_level,gmm_confidence,rf_confidence
111266,Joe Enos,40609,11,86,144,237,0.016779617992466845,Weak,Weak,Average,Weak,Weak,0.9993128434295436,0.9991327913279133
182748,asveikau,40609,3,57,71,13,0.005678071264816682,Weak,Weak,Weak,Weak,Weak,0.9896748918090257,1.0
5974433,Marcin Możejko,40596,11,113,123,340,0.020186721015429433,Weak,Weak,Average,Weak,Weak,0.9995112987978487,0.9996178343949045
49695,soundly_typed,40594,5,31,37,158,0.00945049400379399,Weak,Weak,Average,Weak,Weak,0.9991392680973072,1.0
28557,Vinayak Bevinakatti,40583,25,114,140,13,0.013293044989063765,Weak,Weak,Weak,Weak,Weak,0.9785302602554427,0.9983910891089108
28760,Kiril,40575,34,180,229,330,0.02871442089462753,Weak,Weak,Average,Weak,Weak,0.9981150536826312,0.999121171770972
192910,Mawg,40573,110,335,583,6,0.04629553998786848,Weak,Weak,Strong,Weak,Weak,0.9989292406017732,1.0
13198,amantur,40572,22,136,192,9,0.01407974177310382,Weak,Weak,Weak,Weak,Weak,0.9912496018271807,1.0
5353753,sagi,40569,7,66,87,251,0.014676096170451791,Weak,Weak,Average,Weak,Weak,0.9997013955880344,1.0
7536,eduffy,40564,14,99,94,11,0.009461841075093225,Weak,Weak,Weak,Weak,Weak,0.9916841227386791,0.9991327913279133
1387438,Marek R,40561,6,71,165,5,0.0084000812323265,Weak,Weak,Weak,Weak,Weak,0.9982413914394022,0.9996296296296296
1915046,Jaylen,40559,43,141,228,320,0.02954522194888744,Weak,Weak,Average,Weak,Weak,0.9992395341585402,1.0
856498,cyberwombat,40558,43,190,270,16,0.021823692304773594,Weak,Weak,Weak,Weak,Weak,0.7754659870162472,1.0
182690,Dean J,40557,17,71,95,1632,0.06113374620137341,Average,Average,Average,Average,Average,0.999914211621069,0.9859291521486643
472300,Proud Member,40556,48,156,233,3869,0.1440272445180019,Strong,Strong,Average,Strong,Strong,0.9999997671897529,0.9503988409260644
4541,JC Grubbs,40551,29,70,75,3989,0.13836899385417153,Strong,Strong,Average,Strong,Strong,0.9999998689313451,0.9833333333333334
296452,Andreas Wederbrand,40551,12,71,82,6,0.007995189779770807,Weak,Weak,Weak,Weak,Weak,0.989019643889144,0.9991327913279133
183066,jcollado,40542,9,108,139,413,0.022290456012329547,Weak,Weak,Average,Weak,Weak,0.9995232245489112,1.0
1084174,Sazzad Hissain Khan,40539,41,214,303,5,0.0222464477046738,Weak,Weak,Weak,Weak,Weak,0.9440422246921233,0.999121171770972
770,Martin,40533,20,101,132,6,0.011495565655016023,Weak,Weak,Weak,Weak,Weak,0.9855016890982611,0.9983910891089108
220447,paradigmatic,40531,18,92,148,25,0.011801850441313799,Weak,Weak,Weak,Weak,Weak,0.9868231053831326,0.9991327913279133
1408611,gexicide,40528,26,105,166,387,0.025773381815286645,Weak,Weak,Average,Weak,Weak,0.9996217958974587,1.0
2777074,samcarter_is_at_topanswers.xyz,40523,5,64,86,5,0.006330462382306866,Weak,Weak,Weak,Weak,Weak,0.9899455200279362,1.0
2764255,Nikos Paraskevopoulos,40514,13,91,99,5,0.008975747488248299,Weak,Weak,Weak,Weak,Weak,0.9892696321079159,0.9991327913279133
35136,Marc Charbonneau,40513,3,78,82,2353,0.08081522688420137,Average,Average,Average,Average,Average,0.999979235302364,0.9784415584415584
7491,Philip Kelley,40509,11,62,93,389,0.01999573725853333,Weak,Weak,Average,Weak,Weak,0.9996116590380223,0.9991327913279133
257550,memmons,40502,21,152,185,1435,0.0594190731163759,Average,Average,Average,Average,Average,0.999374407579644,0.9954847190852627
3415409,eliasah,40500,12,128,159,5,0.01083000070011913,Weak,Weak,Weak,Weak,Weak,0.9939595681088285,1.0
907695,Pointer Null,40496,13,93,111,7,0.00933678955493029,Weak,Weak,Weak,Weak,Weak,0.9906400428444692,0.9991327913279133
209102,Scott B,40495,65,172,275,277,0.03475691814465175,Weak,Weak,Average,Weak,Weak,0.9955395552071966,0.9974308300395256
61289,Logan Capaldo,40494,5,66,79,94,0.009051941920213899,Weak,Weak,Average,Weak,Weak,0.9997152653584931,1.0
5302,johnc,40493,37,105,140,148,0.02006501433756396,Weak,Weak,Average,Weak,Weak,0.9991304084547856,1.0
11694,Andrew Edgecombe,40492,3,39,63,5,0.00484963243980962,Weak,Weak,Weak,Weak,Weak,0.9919631066196742,1.0
429063,Chris Stratton,40490,6,89,120,1786,0.06448930510194786,Average,Average,Average,Average,Average,0.9998962889443924,0.9980439871522674
82118,Carl Manaster,40486,17,109,158,5,0.011515493158610978,Weak,Weak,Weak,Weak,Weak,0.9912894885277326,0.9996178343949045
26227,Paul Nathan,40480,30,122,217,74,0.018157536537329017,Weak,Weak,Average,Weak,Weak,0.9980131286906089,0.999121171770972
776244,Samir Mangroliya,40476,17,121,137,24,0.01192741952720067,Weak,Weak,Weak,Weak,Weak,0.989903464852273,1.0
87158,samvermette,40467,27,114,148,480,0.028756468623478987,Weak,Weak,Average,Weak,Weak,0.9997420344172664,1.0
155406,Btibert3,40466,47,137,175,43,0.020391840990473177,Weak,Weak,Average,Weak,Weak,0.9847256185500669,1.0
9959152,Ryuzaki L,40463,14,81,111,9,0.009361456386226822,Weak,Weak,Weak,Weak,Weak,0.9910438142081646,0.9991327913279133
1447509,cssyphus,40458,21,106,124,5,0.011613518264490846,Weak,Weak,Weak,Weak,Weak,0.9830939778015727,0.9983910891089108
765226,Alexis Olson,40454,8,51,74,69,0.008491906628794784,Weak,Weak,Average,Weak,Weak,0.982721241042733,1.0
10335,neves,40451,33,189,230,39,0.01942919394951143,Weak,Weak,Weak,Weak,Weak,0.9297146990763611,0.999121171770972
7131757,Giorgos Myrianthous,40451,21,156,175,95,0.016643075163141036,Weak,Weak,Average,Weak,Weak,0.9979720426050265,1.0
2123530,β.εηοιτ.βε,40438,14,81,104,5,0.009081036367696384,Weak,Weak,Weak,Weak,Weak,0.9890185428710445,0.9991327913279133
5470596,YSC,40432,11,103,160,5,0.010081285684770524,Weak,Weak,Weak,Weak,Weak,0.9940088322544284,0.9991327913279133
937892,PSR,40428,43,115,154,865,0.04472797571016339,Average,Weak,Average,Average,Average,0.9990796294531631,0.9080622845008831
5964557,tmfmnk,40426,4,54,73,5,0.005600830018908299,Weak,Weak,Weak,Weak,Weak,0.9898042359410345,1.0
62553,Thanks,40425,73,214,325,5910,0.2177605794042948,Strong,Strong,Average,Strong,Strong,0.999999999963677,0.9508885955086746
30773,davidsheldon,40415,4,30,28,187,0.009911876993684924,Weak,Weak,Average,Weak,Weak,0.9991758459511924,1.0
542701,Aleadam,40409,9,89,109,429,0.021731312512573746,Weak,Weak,Average,Weak,Weak,0.9997365210457868,1.0
1354,AR.,40407,9,48,53,208,0.012618429012474819,Weak,Weak,Average,Weak,Weak,0.999494142200295,1.0
1014979,dnc253,40397,41,145,160,8,0.017779119817665327,Weak,Weak,Weak,Weak,Weak,0.6212101228035356,0.999121171770972
37881,bendewey,40385,13,105,127,930,0.03929392590023469,Average,Average,Average,Average,Average,0.9997756641500343,0.9898911209102291
293686,Maur&#237;cio Linhares,40383,15,127,160,790,0.036464786550376216,Weak,Average,Average,Weak,Weak,0.9994988858411075,0.99
1367392,Oleksiy,40379,23,79,123,35,0.012402575167922337,Weak,Weak,Weak,Weak,Weak,0.9304392526731187,0.9983910891089108
395202,Adrian Shum,40344,11,90,134,245,0.016870846443847537,Weak,Weak,Average,Weak,Weak,0.9996225861045092,0.9991327913279133
73772,Emil H,40340,11,81,97,5,0.008247771002231489,Weak,Weak,Weak,Weak,Weak,0.9896279447380922,0.9991327913279133
5867722,Farhad Farahi,40337,9,81,74,5,0.0073082541214118,Weak,Weak,Weak,Weak,Weak,0.9887104241515464,1.0
192444,John Vint,40336,7,81,109,39,0.008692117954253195,Weak,Weak,Weak,Weak,Weak,0.9374045155518845,1.0
237838,Andrew Barber,40331,20,98,124,4011,0.13867920507632434,Strong,Strong,Average,Strong,Strong,0.9999999650303841,0.9774554241138401
163740,ogrisel,40327,14,120,125,8,0.01044969899503554,Weak,Weak,Weak,Weak,Weak,0.9936837750448881,1.0
543539,Egor,40326,11,118,134,14,0.010119694910799183,Weak,Weak,Weak,Weak,Weak,0.9937775327499131,1.0
197663,Matt Williamson,40323,10,67,73,395,0.019617908345550952,Weak,Weak,Average,Weak,Weak,0.9997142509330601,1.0
214446,mb21,40314,8,130,158,5,0.00993293180053159,Weak,Weak,Weak,Weak,Weak,0.9938227052557221,1.0
1525840,Konrad Viltersten,40310,91,297,528,30,0.040784266529769866,Weak,Weak,Strong,Weak,Weak,0.9894800185015866,1.0
38140,gotgenes,40309,32,103,129,41,0.015239808713082554,Weak,Weak,Weak,Weak,Weak,0.5388288256659364,1.0
95956,Newy,40307,10,45,59,1072,0.040386469605889284,Average,Average,Average,Average,Average,0.9996721870520845,0.9923086548488008
312260,Mitch Dempsey,40299,6,72,75,5,0.006460664105545788,Weak,Weak,Weak,Weak,Weak,0.9879142382570829,1.0
341508,limc,40296,22,106,145,1385,0.05617883513793513,Average,Average,Average,Average,Average,0.9998933576224491,0.9817338872201611
363881,Jesse Wolgamott,40287,4,86,109,2576,0.08885460476639039,Average,Average,Average,Average,Average,0.999983309330378,0.9969128960211764
21398,BradC,40285,14,77,91,13,0.00895098754599841,Weak,Weak,Weak,Weak,Weak,0.9900050494976667,0.9991327913279133
343340,DrummerB,40280,12,107,143,50,0.011438666915236971,Weak,Weak,Weak,Weak,Weak,0.697432804182357,0.9996178343949045
160823,Omar,40272,46,150,215,248,0.027801478572844346,Weak,Weak,Average,Weak,Weak,0.9993820918567944,1.0
589558,Dave New,40272,62,235,414,253,0.03762227332564175,Weak,Weak,Average,Weak,Weak,0.5967857952288329,1.0
8236,Wayne,40256,4,40,50,720,0.027537497837684072,Weak,Average,Average,Weak,Weak,0.9995931415947237,1.0
971127,BLUEPIXY,40250,7,37,73,2965,0.10007470456545942,Strong,Average,Average,Strong,Strong,0.9999906414769347,0.9222627737226277
28409,user28409,40240,2,20,5,6290,0.20294280972580925,Strong,Strong,Average,Strong,Strong,0.9999999999999476,0.99
84539,Jon,40238,88,244,396,476,0.050332389055828985,Weak,Weak,Average,Weak,Weak,0.9201668342970595,1.0
130515,Mohamed Mansour,40237,10,118,90,15,0.0089745971408237,Weak,Weak,Weak,Weak,Weak,0.9958844628820357,1.0
78642,David Smith,40234,11,48,61,399,0.019291430058857046,Weak,Weak,Average,Weak,Weak,0.9994593350029027,1.0
407382,Sotiris,40234,11,55,86,12,0.007661903938899833,Weak,Weak,Weak,Weak,Weak,0.9932015654738638,0.9988763810715031
427158,maxschlepzig,40228,17,166,217,5,0.01396931125819878,Weak,Weak,Weak,Weak,Weak,0.9968835187518482,1.0
463721,Tanmay Mandal,40228,12,54,48,3261,0.11043890326222447,Strong,Average,Average,Strong,Strong,0.9999989324221655,0.9751199165797706
1552534,WJS,40216,4,27,46,5,0.004414436569603731,Weak,Weak,Weak,Weak,Weak,0.9929959820838646,1.0
48066,Abhinav,40212,9,45,49,2842,0.09626091570067694,Average,Average,Average,Average,Average,0.9999950575873302,0.9977372262773723
163394,Narek,40209,86,251,400,340,0.04578994682707529,Weak,Weak,Average,Weak,Weak,0.9332614675333327,1.0
356440,Stephane Rolland,40194,38,128,173,256,0.02488608711847447,Weak,Weak,Average,Weak,Weak,0.9995531092001042,0.999121171770972
1113207,Mikhail Gerasimov,40186,20,127,172,5,0.012832499316388902,Weak,Weak,Weak,Weak,Weak,0.9903882743386284,1.0
189416,Eric Strom,40180,2,84,152,3900,0.1314026328775976,Strong,Strong,Average,Strong,Strong,0.9999968541033523,0.99
2810305,Lutz Prechelt,40180,11,71,90,56,0.009484504167481003,Weak,Weak,Average,Weak,Weak,0.6313341341343389,0.9991327913279133
12193,Head Geek,40178,22,80,90,1087,0.04494413908149573,Average,Average,Average,Average,Average,0.9997453652462851,0.988209395407626
102181,Hoff,40176,17,84,105,296,0.019062516786974692,Weak,Weak,Average,Weak,Weak,0.9997423932538233,0.9991327913279133
114672,Gabriel Hurley,40148,14,64,89,427,0.021784591046449524,Weak,Weak,Average,Weak,Weak,0.9996414947891411,0.9991327913279133
468724,Inder Kumar Rathore,40138,19,137,190,5,0.013202852442014287,Weak,Weak,Weak,Weak,Weak,0.9930233207889257,1.0
11397,Scott Evernden,40136,15,81,84,18,0.009249892485984897,Weak,Weak,Weak,Weak,Weak,0.9886556055824246,0.9991327913279133
85597,Akash Kava,40134,21,126,173,6,0.013080742132045303,Weak,Weak,Weak,Weak,Weak,0.9895227460443063,1.0
352268,Donald Miner,40133,10,99,118,2345,0.08329613665085665,Average,Average,Average,Average,Average,0.999977116465838,0.9889406295601417
41655,millimoose,40130,11,90,138,91,0.012027330472066647,Weak,Weak,Average,Weak,Weak,0.9995736276687717,0.9991327913279133
54829,Dan Fabulich,40121,42,146,190,5,0.01853377626097789,Weak,Weak,Average,Weak,Weak,0.5433646464019765,1.0
268330,Jeet,40115,9,54,57,537,0.023263451125093863,Weak,Weak,Average,Weak,Weak,0.9996430722689466,1.0
706317,ZhekaKozlov,40114,20,143,166,14,0.013324939317182339,Weak,Weak,Weak,Weak,Weak,0.9943177275083501,1.0
330867,Cyril N.,40107,40,165,269,5,0.020184101685335035,Weak,Weak,Weak,Weak,Weak,0.8081443418635041,0.999121171770972
749284,mah,40095,9,79,94,150,0.012275105613155295,Weak,Weak,Average,Weak,Weak,0.9997485491198357,1.0
577805,Miguel Moura,40086,99,296,537,227,0.04898207126211386,Weak,Weak,Strong,Weak,Weak,0.9946095212164981,1.0
348796,Rafał Sroka,40085,23,119,151,5,0.012867997816711066,Weak,Weak,Weak,Weak,Weak,0.9827674963990728,1.0
40310,Dave Ray,40075,7,87,82,1944,0.06882904499321738,Average,Average,Average,Average,Average,0.9999428644626915,0.9955898190980994
13370,Julius A,40072,27,79,98,12,0.011988572751608261,Weak,Weak,Weak,Weak,Weak,0.9472960000346423,0.9983910891089108
2946329,Salah Akbari,40044,10,85,115,13,0.00871058579266016,Weak,Weak,Weak,Weak,Weak,0.9922804913732364,0.9991327913279133
10488504,GKi,40042,3,36,56,259,0.012658013015430448,Weak,Weak,Average,Weak,Weak,0.9993099432827058,1.0
997973,Wouter de Kort,40036,13,88,104,8,0.009049914676554653,Weak,Weak,Weak,Weak,Weak,0.990433239850248,0.9991327913279133
3385212,tynn,40021,8,119,152,674,0.030817684381719068,Weak,Weak,Average,Weak,Weak,0.9990922763908788,1.0
40650,BenAlabaster,40020,22,116,152,524,0.029108263674640127,Weak,Weak,Average,Weak,Weak,0.9997518340541646,1.0
3826372,Ross Ridge,40019,7,94,125,1746,0.063591557294093,Average,Average,Average,Average,Average,0.9998861367404281,0.9967209102291905
158701,Stefan Armbruster,40016,6,91,97,118,0.010898110229195087,Weak,Weak,Average,Weak,Weak,0.9996573798611944,1.0
291701,user291701,40001,75,195,290,429,0.04257810993893652,Weak,Weak,Average,Weak,Weak,0.9869124057834795,0.9974308300395256
47775,Nick Bolton,40000,73,186,250,39,0.028671039180330045,Weak,Weak,Average,Weak,Weak,0.9677662520089323,0.9974308300395256
1276506,boulder_ruby,39993,9,82,104,5,0.007925838018626317,Weak,Weak,Weak,Weak,Weak,0.9903512349094762,1.0
618551,Spidy,39992,15,67,84,29,0.009279673299989228,Weak,Weak,Weak,Weak,Weak,0.9792129174216333,0.9991327913279133
617762,Zirak,39986,13,85,92,2493,0.08779910674879132,Average,Average,Average,Average,Average,0.999990153630537,0.9878095384290506
14744,Jared,39979,29,116,148,871,0.041623604009490084,Average,Average,Average,Average,Average,0.9997766223286874,0.9822769584139266
180174,Kimvais,39978,17,111,143,56,0.012792628037561487,Weak,Weak,Average,Weak,Weak,0.6454769047003653,0.9996178343949045
4595675,Abdulla Nilam,39978,18,85,115,5,0.010234913543458768,Weak,Weak,Weak,Weak,Weak,0.9859774765812014,0.9991327913279133
458390,ughoavgfhw,39975,6,106,126,2286,0.08082542921414355,Average,Average,Average,Average,Average,0.9999407848293594,0.9967209102291905
510314,mrtsherman,39968,23,90,111,111,0.014745925315119932,Weak,Weak,Average,Weak,Weak,0.9996630927943241,0.9983910891089108
42303,hhafez,39956,41,118,146,1142,0.05292601333216668,Average,Average,Average,Average,Average,0.9994061950486872,0.9874372845008831
20267,Zoredache,39953,9,50,63,6,0.006386843269229991,Weak,Weak,Weak,Weak,Weak,0.9904657789028715,1.0
961695,Comfortably Numb,39953,17,82,147,5,0.010628389476147823,Weak,Weak,Weak,Weak,Weak,0.9928805743974404,0.9991327913279133
42769,Adeel Ansari,39948,12,98,135,82,0.012047936933121273,Weak,Weak,Average,Weak,Weak,0.9995701660395575,0.9991327913279133
138578,Paul Turner,39933,17,110,170,5,0.011719995547346864,Weak,Weak,Weak,Weak,Weak,0.9923983458367958,0.9996178343949045
172029,David Pfeffer,39921,31,133,206,6,0.01614366115453675,Weak,Weak,Weak,Weak,Weak,0.9543673286536027,0.999121171770972
300224,William Entriken,39914,23,163,215,11,0.015351814221227727,Weak,Weak,Weak,Weak,Weak,0.9947550161961743,1.0
1399309,Scott Tesler,39909,4,27,20,40,0.004930844155507769,Weak,Weak,Weak,Weak,Weak,0.9373193212808898,1.0
2056772,berak,39907,9,96,92,3545,0.12060777498369868,Strong,Strong,Average,Strong,Strong,0.9999994744433134,0.9744101809019006
137193,Mark,39901,15,43,48,5871,0.19388401673895847,Strong,Strong,Average,Strong,Strong,0.9999999999989733,0.9882627737226276
544198,PearsonArtPhoto,39898,17,118,147,12,0.011617912903258656,Weak,Weak,Weak,Weak,Weak,0.9923132226643443,1.0
906362,Budius,39891,16,108,150,470,0.025817066500284654,Weak,Weak,Average,Weak,Weak,0.9996945865983996,0.9996178343949045
1420279,Antimony,39863,13,103,115,6,0.009521125898270427,Weak,Weak,Weak,Weak,Weak,0.9911253111216075,0.9991327913279133
2908724,bishop,39855,14,116,151,6,0.010793444912274425,Weak,Weak,Weak,Weak,Weak,0.9927132634420655,0.9996178343949045
130387,Tommy,39852,10,93,125,5,0.008816409795297533,Weak,Weak,Weak,Weak,Weak,0.9915011537868749,0.9991327913279133
170974,tangens,39849,21,128,140,119,0.015975395168165426,Weak,Weak,Average,Weak,Weak,0.9994654024775044,0.9960377358490566
860103,Aamir Rind,39849,24,131,169,53,0.01523064310579376,Weak,Weak,Average,Weak,Weak,0.561385679068658,1.0
1228274,Ian Preston,39846,9,98,94,648,0.028497691424207224,Weak,Weak,Average,Weak,Weak,0.9996058957368971,1.0
327563,Konerak,39839,13,102,121,42,0.010770402057444579,Weak,Weak,Weak,Weak,Weak,0.9157646741732569,0.9991327913279133
2270041,Matteo,39829,11,111,130,223,0.016468009000399846,Weak,Weak,Average,Weak,Weak,0.9995827755584216,0.9996178343949045
271999,Mouna Cheikhna,39826,10,50,69,2406,0.08309407166599796,Average,Average,Average,Average,Average,0.999981121518337,0.9952712922114383
4495081,Dan Cornilescu,39822,12,61,103,302,0.017551520111880926,Weak,Weak,Average,Weak,Weak,0.9994439541945463,0.9991327913279133
93652,Botz3000,39820,8,107,128,6,0.008762275468587113,Weak,Weak,Weak,Weak,Weak,0.9918093820848902,1.0
153390,Mikael Svenson,39813,8,76,80,30,0.007831292112809063,Weak,Weak,Weak,Weak,Weak,0.9784723298265334,1.0
1063716,Steve Chambers,39812,29,179,222,6,0.017013721706820747,Weak,Weak,Weak,Weak,Weak,0.9917494160284199,0.999121171770972
21384,Andrea Ambu,39806,14,57,77,701,0.030050809726376165,Weak,Average,Average,Weak,Weak,0.9996204603293454,0.9991327913279133
714965,Kai,39803,14,92,106,5,0.009275631624947506,Weak,Weak,Weak,Weak,Weak,0.9890833710475131,0.9991327913279133
23973,willc2,39791,26,91,99,9,0.011911581955105579,Weak,Weak,Weak,Weak,Weak,0.9586109612938867,0.9983910891089108
204701,Mihai Iorga,39772,17,109,109,11,0.010562567361102396,Weak,Weak,Weak,Weak,Weak,0.9915421582021094,0.9996178343949045
376789,jmar777,39769,11,68,66,39,0.008310589857904028,Weak,Weak,Weak,Weak,Weak,0.9415106626053426,1.0
2953344,Sabuj Hassan,39761,14,83,89,96,0.011608490976948585,Weak,Weak,Average,Weak,Weak,0.9997127094658399,0.9991327913279133
857994,John Humphreys,39758,44,167,263,7,0.02100963671516353,Weak,Weak,Weak,Weak,Weak,0.501890955759731,1.0
1475978,Nominal Animal,39756,6,63,95,2558,0.08786371665436246,Average,Average,Average,Average,Average,0.9999856273167929,0.9955898190980994
953140,Ahamed,39755,13,43,68,320,0.017202796676229416,Weak,Weak,Average,Weak,Weak,0.9990559015606685,1.0
827060,emboss,39738,7,103,109,5,0.008003444190513659,Weak,Weak,Weak,Weak,Weak,0.9906261801332622,1.0
41200,sdellysse,39736,9,28,24,1211,0.0433955031836392,Average,Average,Average,Average,Average,0.9993792301393425,0.9457372262773722
36007,Ed Marty,39730,19,110,160,6,0.01195766011414394,Weak,Weak,Weak,Weak,Weak,0.9899044421295501,0.9996178343949045
6348498,Gurwinder Singh,39728,6,62,87,6,0.0064580525780813915,Weak,Weak,Weak,Weak,Weak,0.9910698859418224,0.999090909090909
62600,Todd Menier,39722,18,156,185,294,0.02242193585498761,Weak,Weak,Average,Weak,Weak,0.9973665259502171,1.0
42126,kdgregory,39719,11,83,107,11,0.008612833931580846,Weak,Weak,Weak,Weak,Weak,0.9916847800319863,0.9991327913279133
117069,RCIX,39697,51,152,210,3490,0.1319443435714857,Strong,Strong,Average,Strong,Strong,0.9999987935574074,0.9523239427701088
6371459,pedrofb,39677,7,104,156,326,0.01923738212513618,Weak,Weak,Average,Weak,Weak,0.9989586551283008,1.0
2300597,peter.petrov,39671,24,114,193,8,0.013922945617747092,Weak,Weak,Weak,Weak,Weak,0.9877865121692123,1.0
793395,Fancy John,39668,4,30,27,386,0.016123331917591327,Weak,Weak,Average,Weak,Weak,0.9992586016974508,1.0
946224,Serhii Shevchyk,39666,12,53,63,117,0.010615664409281377,Weak,Weak,Average,Weak,Weak,0.9995009043427999,1.0
28053,Paul Sonier,39664,3,81,118,4352,0.14514859847918765,Strong,Strong,Average,Strong,Strong,0.999999964766787,0.9817504273504274
435093,slhck,39663,33,164,221,5,0.017511925876386107,Weak,Weak,Weak,Weak,Weak,0.9617388663357931,0.999121171770972
654870,Kyle Clegg,39648,27,132,146,102,0.016962793734696186,Weak,Weak,Average,Weak,Weak,0.9994258479519996,1.0
134702,hookenz,39641,50,197,308,43,0.025088461251159128,Weak,Weak,Average,Weak,Weak,0.977039005541058,0.9981884057971014
145185,OverZealous,39640,15,100,101,13,0.009796945045390347,Weak,Weak,Weak,Weak,Weak,0.9913966576950833,0.9991327913279133
418183,Octavian Helm,39633,19,100,102,15,0.010774908804814373,Weak,Weak,Weak,Weak,Weak,0.9882345233661961,0.9991327913279133
327402,Waza_Be,39630,51,193,264,10,0.02323274617073951,Weak,Weak,Average,Weak,Weak,0.8630874681137798,0.9974308300395256
322642,ligi,39629,48,151,250,14,0.021486786751335907,Weak,Weak,Average,Weak,Weak,0.8772150753873521,1.0
247893,h2ooooooo,39628,8,71,108,6,0.007534553154153981,Weak,Weak,Weak,Weak,Weak,0.9924658464684422,1.0
811335,A. K.,39625,17,60,109,6,0.009330191826988975,Weak,Weak,Weak,Weak,Weak,0.9913569087255358,0.9991327913279133
987,Will Dean,39623,11,93,120,15,0.009220534935154935,Weak,Weak,Weak,Weak,Weak,0.9920064788094376,0.9991327913279133
2080848,Duck,39623,14,47,89,93,0.010720499877164114,Weak,Weak,Average,Weak,Weak,0.9987402736506606,0.9988763810715031
2868801,dave_thompson_085,39620,7,57,83,5,0.0064421689810534605,Weak,Weak,Weak,Weak,Weak,0.991396579368295,0.9997435897435898
96180,Suresh,39619,17,66,69,332,0.018976334500031077,Weak,Weak,Average,Weak,Weak,0.9994857706933514,1.0
1296806,som-snytt,39617,2,49,133,14,0.006508798339028421,Weak,Weak,Weak,Weak,Weak,0.998137209955653,1.0
103043,akf,39615,8,89,96,17,0.00801311895262431,Weak,Weak,Weak,Weak,Weak,0.9906294620305026,1.0
2622292,SiddAjmera,39612,7,78,114,231,0.014747777507885793,Weak,Weak,Average,Weak,Weak,0.9996301343713517,1.0
11432,Michael Buen,39611,10,99,120,335,0.01930746363251141,Weak,Weak,Average,Weak,Weak,0.9996926020026087,0.9991327913279133
639343,archil,39611,7,69,83,148,0.011249521851470231,Weak,Weak,Average,Weak,Weak,0.9997326505752872,1.0
1595451,Wicket,39611,9,81,201,5,0.009929113338617448,Weak,Weak,Weak,Weak,Weak,0.9989775280649711,1.0
82769,Frank Farmer,39597,12,73,90,309,0.017724090486922698,Weak,Weak,Average,Weak,Weak,0.999738949917026,0.9991327913279133
13313,Dima,39593,14,80,116,5,0.00920356671922586,Weak,Weak,Weak,Weak,Weak,0.9904596004309983,0.9991327913279133
1216976,SomeKittens,39589,19,117,145,6,0.011768372895344863,Weak,Weak,Weak,Weak,Weak,0.9894797664271927,1.0
665240,Carl Zulauf,39588,2,38,47,85,0.006687382872122319,Weak,Weak,Average,Weak,Weak,0.9994566136097601,1.0
4834,quamrana,39579,13,57,77,5,0.0076490826880725145,Weak,Weak,Weak,Weak,Weak,0.9891746849814428,0.9991327913279133
10333,JP Richardson,39565,36,123,152,448,0.0299081026748229,Weak,Weak,Average,Weak,Weak,0.9994814530529577,1.0
121309,Hans Keﬆing,39560,10,84,119,5,0.008455519133522452,Weak,Weak,Weak,Weak,Weak,0.9916154741109673,0.9991327913279133
102205,Martin Bean,39557,28,134,208,5,0.015457176476611878,Weak,Weak,Weak,Weak,Weak,0.9759822205156482,0.999121171770972
699632,Marty,39556,19,97,165,5,0.011730076716409781,Weak,Weak,Weak,Weak,Weak,0.9913980256391364,0.9991327913279133
162407,Alex Jasmin,39546,7,80,68,38,0.007655990928831671,Weak,Weak,Weak,Weak,Weak,0.9479075903715929,1.0
5933656,Mohammad Usman,39542,20,99,101,5,0.010625108433965342,Weak,Weak,Weak,Weak,Weak,0.9832121930340302,0.9983910891089108
752976,Bartek Banachewicz,39540,8,100,141,195,0.0148669031379705,Weak,Weak,Average,Weak,Weak,0.9994782190191701,1.0
1641941,HMR,39538,26,99,176,186,0.019330066893690667,Weak,Weak,Average,Weak,Weak,0.9991755510095511,1.0
2385,Eduardo Molteni,39534,25,145,212,8,0.01520131339930358,Weak,Weak,Weak,Weak,Weak,0.988967881383618,1.0
196844,Daniel Trebbien,39514,18,131,197,2596,0.09536717590155117,Average,Average,Average,Average,Average,0.9999370539022545,0.9955902135907572
1394631,ocuenca,39512,12,95,107,60,0.010625979394713348,Weak,Weak,Average,Weak,Weak,0.8205068708195467,0.9991327913279133
371739,Owen,39496,14,98,131,6,0.009930492456025824,Weak,Weak,Weak,Weak,Weak,0.9911296380483514,0.9991327913279133
151641,mloskot,39492,11,116,141,5,0.009828796264531885,Weak,Weak,Weak,Weak,Weak,0.9927060383550839,0.9996178343949045
291788,TomSwift,39492,12,125,150,167,0.015593514557172228,Weak,Weak,Average,Weak,Weak,0.9992879015563165,1.0
316700,fguillen,39492,25,168,243,9,0.016385486393532024,Weak,Weak,Weak,Weak,Weak,0.9938599583060305,1.0
420683,dyp,39481,13,119,190,13,0.01164191625232777,Weak,Weak,Weak,Weak,Weak,0.9953899373434201,1.0
273637,Chris W.,39479,37,105,139,315,0.025222541941158184,Weak,Weak,Average,Weak,Weak,0.9991689835463534,1.0
124319,coredump,39473,7,47,85,5,0.006250320998297887,Weak,Weak,Weak,Weak,Weak,0.9939617605950531,0.9997435897435898
671543,njzk2,39457,7,72,111,6,0.007373972042072701,Weak,Weak,Weak,Weak,Weak,0.9925443696134616,1.0
