display_name,user_id,reputation_scaled,gold_badges_scaled,silver_badges_scaled,bronze_badges_scaled,badge_score_scaled,weighted_badge_score_scaled,cluster,quality_score,candidate_level
helion3,143269,0.00964272798726402,0.017877094972067038,0.006020857972261047,0.011876738711748342,0.008958738609603768,0.00839348117182142,0,0.010461606570794271,Weak
Nasreddine,162671,0.009640726313865058,0.018994413407821226,0.007418557144393075,0.009950781082816178,0.008753967441384253,0.0087527352297593,0,0.010585196770006513,Weak
Ahmad Awais,950111,0.009640726313865058,0.007821229050279328,0.007741103107192775,0.005991868178900064,0.006501484590969592,0.0067605081811946835,0,0.00740948657040025,Weak
senia,406435,0.009638724640466098,0.0067039106145251395,0.008923771637458338,0.014123689278835866,0.010904064707689157,0.009863156863385479,0,0.010026219623726679,Weak
Stephen Wrighton,7516,0.009635388518134495,0.0067039106145251395,0.006665949897860445,0.00920179756045367,0.0074741476400122875,0.006989124399882426,0,0.007778386438478076,Weak
Synchro,333340,0.009634054069201852,0.017877094972067038,0.00870874099559187,0.01230472929595549,0.010443329579195249,0.01015709200169829,0,0.011520840152284965,Weak
EBGreen,1358,0.009632719620269212,0.013407821229050279,0.006343403935060746,0.008987802268350097,0.007525340432067166,0.007315718998007773,0,0.008868801080467545,Weak
jfm3,11138,0.00963005072240393,0.011173184357541898,0.0026878830233308245,0.0035309223197089665,0.0030715675232927207,0.0032332865214409357,0,0.005554482411286546,Weak
user85509,85509,0.00963005072240393,0.007821229050279328,0.0026878830233308245,0.0025679435052428845,0.0024572540186341765,0.0026454162448153106,0,0.00463496276078441,Weak
samplebias,538718,0.00963005072240393,0.0067039106145251395,0.01085904741425653,0.01091375989728226,0.010289751203030613,0.010059113622260689,0,0.009742605578959859,Weak
Wasi Ahmad,5352399,0.009623378477740724,0.03798882681564245,0.012794323191054726,0.017868606890648408,0.015972151121122147,0.016101113687579608,0,0.018391400030631343,Weak
Veger,246263,0.009618040682010161,0.012290502793296089,0.01085904741425653,0.012411726942007276,0.011262414252073309,0.011006237956824195,0,0.011241328340077926,Weak
Sean Kinsey,128035,0.009612702886279596,0.007821229050279328,0.004838189441995484,0.007382837577573294,0.005784785502201291,0.005421470328880761,0,0.0068102024645349596,Weak
Bruno Reis,150339,0.009610033988414316,0.014525139664804468,0.01225674658638856,0.016584635138026965,0.014026825023036756,0.013325059603514159,0,0.013388073334030871,Weak
doniyor,903790,0.009608699539481673,0.06927374301675977,0.018600150521449303,0.028889364433982455,0.0254428176512747,0.025735654332277345,0,0.02959173824920421,Weak
LyzandeR,4130044,0.00960536341715007,0.013407821229050279,0.00795613374905924,0.009415792852557245,0.008498003481109859,0.008426140631633952,0,0.009551542560093442,Weak
Aaron - mostly inactive,210673,0.00960336174375111,0.007821229050279328,0.007526072465326309,0.01530066338540552,0.010852871915634279,0.009471243345635063,0,0.0100959069843386,Weak
Wernight,167897,0.009600692845885828,0.027932960893854747,0.01225674658638856,0.013802696340680504,0.013310125934268455,0.013651654201639506,0,0.0150924794671196,Weak
Brendan Abel,1547004,0.009600692845885828,0.017877094972067038,0.009783894204924202,0.01326770811042157,0.011415992628237944,0.0111042163362618,0,0.012174933182966396,Weak
Simon,33036,0.009599358396953188,0.0022346368715083797,0.0029029136651972905,0.0026749411512946714,0.0023548684345244195,0.0023188216466899637,0,0.0036809233610279857,Weak
Steve B,588868,0.009595355050155265,0.026815642458100558,0.010751532093323298,0.01990156216563236,0.015460223200573359,0.014500800156765407,0,0.016170852520758377,Weak
Alex Rozanski,75245,0.009592686152289982,0.011173184357541898,0.006450919255993979,0.00716884228546972,0.006603870175079349,0.006629870341944544,0,0.007936562094719912,Weak
TheTXI,22164,0.009585346683160457,0.011173184357541898,0.008493710353725406,0.01155574577359298,0.009675437698372069,0.009209967667134784,0,0.009948898755587932,Weak
Radiodef,2891664,0.009585346683160457,0.015642458100558657,0.009138802279324803,0.013374705756473359,0.011057643083853793,0.01054900551944871,0,0.011557993570469964,Weak
John Rudy,14048,0.009574003867233009,0.015642458100558657,0.00612837329319428,0.0105927669591269,0.008293232312890345,0.007870929814820862,0,0.009683627391304008,Weak
Ripon Al Wasim,617450,0.009557990480041315,0.04692737430167598,0.01601978281905171,0.019045580997218065,0.018480597931811203,0.019203762369770404,0,0.021539181483261446,Weak
pkaeding,4257,0.009555988806642355,0.034636871508379886,0.010428986130523598,0.015086668093301947,0.013361318726323334,0.013521016362389365,0,0.016098474937926748,Weak
rob,43927,0.009553987133243392,0.0022346368715083797,0.005590796688528115,0.006954846993366146,0.005682399918091533,0.005258173029818087,0,0.005879140105759274,Weak
ljs,3394,0.009546647664113866,0.04022346368715084,0.010751532093323298,0.013053712818317997,0.012798198013719668,0.013586335282014434,0,0.016659981593106683,Weak
sdgfsdh,1256041,0.0095413098683833,0.034636871508379886,0.01698742070745081,0.031885298523432484,0.024521347394286883,0.02263300565008655,0,0.02336754227533665,Weak
user7860670,7860670,0.00953997541945066,0.004469273743016759,0.005913342651327814,0.010057778728867964,0.007422954847957409,0.00659721088213201,0,0.007333422712125437,Weak
peirix,59242,0.009534637623720098,0.026815642458100558,0.009461348242124502,0.013695698694628718,0.011876727756731853,0.011822724452137563,0,0.013867796537907215,Weak
jlordo,1749753,0.009531301501388496,0.007821229050279328,0.005698312009461348,0.008773806976246523,0.006859834135353743,0.0063685946634442665,0,0.007508846389362285,Weak
VoteyDisciple,153980,0.009522627583326327,0.005586592178770949,0.009676378883990968,0.010485769313075112,0.009470666530152555,0.009111989287697183,0,0.008975670629502183,Weak
Tzach Zohar,5344058,0.009516622563129445,0.0033519553072625698,0.007848618428126007,0.008987802268350097,0.007781304392341559,0.007348378457820308,0,0.00747244690283833,Weak
AL.,4625829,0.009515288114196802,0.011173184357541898,0.014837114288786151,0.030601326770811045,0.021808129415378314,0.018877167771645057,0,0.017802035119726545,Weak
moshez,122683,0.009511951991865199,0.0011173184357541898,0.0015052144930652617,0.0012839717526214422,0.000972663049042695,0.0009471243345635064,0,0.0025563740094853827,Weak
Code Maniac,9624435,0.009510617542932559,0.005586592178770949,0.0036555209117299214,0.006740851701262572,0.004812122453158596,0.00431104869525458,0,0.00576945891385153,Weak
Dennis,580053,0.009508615869533596,0.012290502793296089,0.008386195032792173,0.01679863043013054,0.012183884509061124,0.010842940657761521,0,0.011668461548762507,Weak
Murat Karag&#246;z,4467208,0.009508615869533596,0.017877094972067038,0.007848618428126007,0.011983736357800128,0.009880208866591583,0.009536562265260132,0,0.01110580612656308,Weak
Chris Lercher,291741,0.009507281420600956,0.022346368715083796,0.009998924846790666,0.014230686924887652,0.012183884509061124,0.011920702831575165,0,0.013364641541333225,Weak
NoWar,196919,0.009501943624870394,0.09497206703910614,0.03558757122890011,0.055424780654825596,0.047404525442817654,0.04640909239361181,0,0.04821666339735528,Weak
Dave Schweisguth,634576,0.00949994195147143,0.011173184357541898,0.009891409525857434,0.012946715172266211,0.011006450291798914,0.010483686599823638,0,0.010833564649793253,Weak
Andresch Serj,532495,0.009491268033409266,0.017877094972067038,0.005698312009461348,0.011127755189385833,0.00844681068905498,0.007968908194258467,0,0.010101691514606154,Weak
Gareth Simpson,147,0.009489266360010302,0.013407821229050279,0.004193097516396086,0.005135887010485769,0.0046585440769939595,0.0048336000522551355,0,0.006953036040865256,Weak
cdonner,58880,0.00948526301321238,0.024581005586592177,0.01085904741425653,0.016370639845923393,0.013719668270707485,0.013292400143701623,0,0.014718004045732263,Weak
Daenyth,350351,0.009481259666414457,0.01675977653631285,0.008816256316525104,0.013802696340680504,0.011160028667963551,0.010581664979261243,0,0.011766947084526283,Weak
eulerfx,13855,0.009479925217481814,0.007821229050279328,0.005805827330394581,0.00888080462229831,0.0069622197194635005,0.0064665730428818706,0,0.007569429830466567,Weak
Paul Boddington,3973077,0.009478590768549174,0.011173184357541898,0.006343403935060746,0.01262572223411085,0.009163509777823282,0.008230183872758746,0,0.009502432490974115,Weak
holdenweb,146073,0.009475921870683891,0.007821229050279328,0.005590796688528115,0.008345816392039376,0.006603870175079349,0.0061726379045690585,0,0.007335045346863187,Weak
G5W,4752675,0.009475921870683891,0.011173184357541898,0.00505322008386195,0.00888080462229831,0.0067574485512439855,0.006303275743819197,0,0.007940642538241538,Weak
StephenKing,400222,0.009475254646217571,0.012290502793296089,0.008601225674658639,0.012197731649903702,0.010084980034811099,0.009569221725072668,0,0.01036981942065996,Weak
Douglas,119271,0.009463911830290123,0.01005586592178771,0.007526072465326309,0.00952279049860903,0.008190846728780588,0.007903589274633398,0,0.00877717945323786,Weak
Jon Cage,15369,0.00945924125902588,0.04581005586592178,0.014837114288786151,0.024074470361652046,0.020272345653731955,0.019922270485646168,0,0.022395916319127327,Weak
ZiiMakc,10188661,0.009452569014362675,0.029050279329608936,0.007418557144393075,0.013481703402525145,0.010904064707689157,0.01071230281851138,0,0.013503246069515059,Weak
Gloopy,1207991,0.00944522954523315,0.01675977653631285,0.010213955488657134,0.007596832869676867,0.00885635302549401,0.009536562265260132,0,0.010401451621772357,Weak
Emil Ivanov,135665,0.009423878362310893,0.013407821229050279,0.007311041823459843,0.009629788144660818,0.008293232312890345,0.008099546033508605,0,0.00936088465098013,Weak
Brendan,559737,0.00942054223997929,0.0022346368715083797,0.0038705515535963873,0.0074898352236250805,0.005119279205487868,0.00437636761487965,0,0.005418535451512776,Weak
sticky bit,9661424,0.00941987501551297,0.013407821229050279,0.0025803677023975916,0.004707896426278622,0.003685881027951265,0.003723178418628956,0,0.0062541699699699485,Weak
Shomz,965907,0.009415871668715048,0.004469273743016759,0.005483281367594882,0.009094799914401883,0.0067574485512439855,0.006042000065318919,0,0.006877112551715245,Weak
Endoro,2098699,0.009414537219782405,0.008938547486033519,0.004730674121062251,0.006633854055210785,0.00542643595781714,0.005225513570005552,0,0.0067282604016519415,Weak
James Brown,4162356,0.009409866648518162,0.008938547486033519,0.004515643479195785,0.006633854055210785,0.005324050373707382,0.005094875730755413,0,0.006652806295570176,Weak
Suan,129638,0.00940519607725392,0.014525139664804468,0.004623158800129018,0.006419858763107212,0.005528821541926897,0.005584767627943433,0,0.0076811570791941565,Weak
aarona,43792,0.009397856608124394,0.05027932960893854,0.014729598967852918,0.02075754333404665,0.018838947476195352,0.01923642182958294,0,0.022206616304123464,Weak
clockworkgeek,471559,0.009395187710259111,0.01005586592178771,0.008923771637458338,0.013374705756473359,0.010699293539469643,0.009928475783010548,0,0.010396216724743118,Weak
My Head Hurts,681807,0.009391851587927508,0.017877094972067038,0.007203526502526611,0.012411726942007276,0.009777823282481826,0.009275286586759857,0,0.010989551645628351,Weak
Chris Van Opstal,7264,0.009390517138994865,0.011173184357541898,0.007203526502526611,0.00952279049860903,0.00808846114467083,0.007805610895195793,0,0.008864015089589837,Weak
luke,16434,0.009390517138994865,0.008938547486033519,0.005590796688528115,0.00855981168414295,0.0067574485512439855,0.006335935203631732,0,0.007595509458762527,Weak
Adil Soomro,593709,0.009387848241129586,0.01005586592178771,0.010213955488657134,0.016370639845923393,0.01274700522166479,0.011626767693262353,0,0.011733680402070826,Weak
Mike Thomsen,284538,0.009384512118797983,0.012290502793296089,0.005805827330394581,0.008987802268350097,0.007218183679737893,0.006891146020444821,0,0.008429662368503578,Weak
Cowan,17041,0.00938251044539902,0.012290502793296089,0.006450919255993979,0.006740851701262572,0.006450291798914713,0.00659721088213201,0,0.007985381146166398,Weak
gregh,2687,0.00937984154753374,0.01005586592178771,0.0026878830233308245,0.0026749411512946714,0.002610832394798812,0.002874032463503054,0,0.005047232750374802,Weak
chris,4782,0.009375170976269494,0.061452513966480445,0.01623481346091818,0.026000427990584208,0.022576021296201496,0.022730984029524153,0,0.026394988619996326,Weak
Nathan Smith,4998,0.009373169302870535,0.0067039106145251395,0.0022578217395978926,0.0024609458591910976,0.0021500972663049045,0.002253502727064894,0,0.004199907918259077,Weak
CloudyMarble,395659,0.009372502078404212,0.07821229050279328,0.009998924846790666,0.014016691632784078,0.014641138527695302,0.016754302883830303,0,0.02383264174538298,Weak
Didier Trosset,212063,0.00936649705820733,0.015642458100558657,0.008493710353725406,0.01326770811042157,0.010699293539469643,0.010124432541885758,0,0.011265683284044726,Weak
benhowdle89,478144,0.00936582983374101,0.08268156424581005,0.02128803354478013,0.03637919965760753,0.03092044640114672,0.030830530063032758,0,0.0352442672910197,Weak
ryudice,140877,0.009359157589077804,0.036871508379888264,0.012041715944522094,0.017333618660389474,0.015306644824408723,0.015382605571703845,0,0.017715875161665035,Weak
Spike Williams,73371,0.009358490364611484,0.014525139664804468,0.004408128158262552,0.006312861117055425,0.005375243165762262,0.005421470328880761,0,0.007566888799896158,Weak
dkretz,31641,0.00935715591567884,0.014525139664804468,0.008063649069992474,0.014765675155146587,0.011160028667963551,0.010222410921323363,0,0.011349009899151547,Weak
David,1038702,0.009352485344414598,0.035754189944134075,0.012364261907321794,0.015086668093301947,0.01433398177536603,0.014794735295078219,0,0.01694772039326944,Weak
Andrew Bullock,28543,0.009344478650818753,0.042458100558659215,0.01677239006558434,0.02557243740637706,0.021756936623323436,0.02126130833796009,0,0.022860941940453818,Weak
iBug,5958455,0.009344478650818753,0.008938547486033519,0.009783894204924202,0.01647763749197518,0.012542234053445275,0.011300173095137006,0,0.011397827497055655,Weak
Mendelt,3320,0.00934381142635243,0.0067039106145251395,0.007096011181593377,0.010164776374919752,0.00813965393672571,0.007544335216695516,0,0.008165416458468652,Weak
gagneet,35416,0.00934114252848715,0.03240223463687151,0.008278679711858939,0.012518724588059063,0.011006450291798914,0.011234854175511937,0,0.014130347655431252,Weak
WouterD,3119830,0.009337806406155547,0.0022346368715083797,0.0006450919255993979,0.0004279905842071474,0.00020477116821951478,0.0002612756785002775,0,0.002185262105698377,Weak
Robert,1094246,0.009335804732756584,0.008938547486033519,0.009461348242124502,0.010485769313075112,0.009521859322207433,0.009275286586759857,0,0.009503102613826168,Weak
luvieere,147141,0.009334470283823944,0.022346368715083796,0.01333189979572089,0.019580569227476998,0.016330500665506297,0.015578562330579054,0,0.01608372850303183,Weak
Honza Brabec,1127571,0.009333803059357625,0.004469273743016759,0.0016127298139984947,0.002995934089450032,0.001996518890140268,0.0018289297495019431,0,0.003706198224244187,Weak
Noitidart,1828637,0.009333803059357625,0.04581005586592178,0.01849263520051607,0.039161138454953996,0.029231084263335722,0.02674809758646592,0,0.028129469071758523,Weak
Sebastian Bochan,2021935,0.009327130814694419,0.0033519553072625698,0.004408128158262552,0.00781082816178044,0.005580014333981776,0.004898918971880205,0,0.00589616262464366,Weak
jul,326849,0.009324461916829136,0.0770949720670391,0.02010536501451457,0.03413224909052001,0.029026313095116208,0.028936281393905746,0,0.03310327376298746,Weak
Hrishikesh Kadam,3302026,0.009323127467896496,0.0033519553072625698,0.0029029136651972905,0.004172908196019688,0.003122760315347599,0.002874032463503054,0,0.004291282902537782,Weak
El houcine bougarfaoui,5486494,0.00931712244769961,0.011173184357541898,0.0032254596279969894,0.003851915257864327,0.00348110985973175,0.0036578594990038862,0,0.005784441841639744,Weak
Anthony Chu,3199781,0.009315120774300648,0.011173184357541898,0.008171164390925707,0.0074898352236250805,0.007576533224122045,0.007772951435383258,0,0.008583131567649772,Weak
Mark Thomas,182590,0.009306446856238482,0.012290502793296089,0.007311041823459843,0.0105927669591269,0.008702774649329375,0.008295502792383815,0,0.009416505978972417,Weak
shellter,620097,0.009305779631772162,0.007821229050279328,0.008278679711858939,0.010057778728867964,0.008702774649329375,0.008328162252196347,0,0.008749067337384018,Weak
A Haworth,10867454,0.009305112407305843,0.004469273743016759,0.0008601225674658639,0.001604964690776803,0.000972663049042695,0.0009471243345635064,0,0.003026543465361912,Weak
Ana,1397351,0.0093037779583732,0.007821229050279328,0.008386195032792173,0.01572865396961267,0.011467185420292823,0.010124432541885758,0,0.010471912328872658,Weak
wsanville,248994,0.009299107387108957,0.008938547486033519,0.007418557144393075,0.010699764605178685,0.008651581857274496,0.008099546033508605,0,0.00885118408558289,Weak
Pratik Deoghare,58737,0.009287097346715189,0.0335195530726257,0.010321470809590366,0.01572865396961267,0.013566089894542848,0.013553675822201901,0,0.01599609015254811,Weak
Hadi,7031230,0.009284428448849906,0.014525139664804468,0.006773465218793679,0.013481703402525145,0.009931401658646463,0.00904667036807211,0,0.010507134793615295,Weak
Jimmy,242493,0.009282426775450943,0.014525139664804468,0.008171164390925707,0.010485769313075112,0.009163509777823282,0.008981351448447042,0,0.010101560228421092,Weak
Evgenii,297131,0.009281092326518303,0.0335195530726257,0.014299537684119986,0.018724588059062703,0.01689362137810996,0.01688494072308044,0,0.01826722220725285,Weak
John Beynon,93252,0.009279757877585663,0.008938547486033519,0.008816256316525104,0.010164776374919752,0.009061124193713525,0.008785394689571836,0,0.009174309489724898,Weak
JosephH,292166,0.00927842342865302,0.021229050279329607,0.01333189979572089,0.01669163278407875,0.014897102487969695,0.014598778536203012,0,0.01500448121865916,Weak
Fahmi,6914864,0.00927708897972038,0.005586592178770949,0.0017202451349317277,0.003209929381553606,0.002201290058359783,0.002057545968189686,0,0.004008781950254355,Weak
Joel Etherton,250832,0.009273752857388778,0.011173184357541898,0.008923771637458338,0.011127755189385833,0.009675437698372069,0.009340605506384925,0,0.00991908454108864,Weak
Peter DeGlopper,2337736,0.009267747837191892,0.007821229050279328,0.009138802279324803,0.00920179756045367,0.008702774649329375,0.008589437930696626,0,0.00878696488454595,Weak
Uri Agassi,1120015,0.009261075592528686,0.017877094972067038,0.007848618428126007,0.010164776374919752,0.009009931401658646,0.008981351448447042,0,0.010523808036291195,Weak
Michael Fredrickson,643591,0.009253736123399161,0.0067039106145251395,0.009138802279324803,0.01155574577359298,0.009777823282481826,0.009209967667134784,0,0.009273330956743117,Weak
Haroldo,289666,0.009253068898932841,0.053631284916201116,0.01300935383292119,0.017868606890648408,0.016791235794000204,0.017603448838956204,0,0.021359499861943326,Weak
Jonathan Potter,506413,0.009251067225533881,0.004469273743016759,0.006773465218793679,0.008987802268350097,0.00732056926384765,0.006793167641007218,0,0.00726589089342488,Weak
Erel Segal-Halevi,827927,0.009240391634072753,0.04581005586592178,0.012901838511987958,0.02129253156430559,0.018019862803317292,0.017897383977269015,0,0.020860344059479063,Weak
arcseldon,1882064,0.00923838996067379,0.018994413407821226,0.012686807870121492,0.013374705756473359,0.012900583597829425,0.012998465005388812,0,0.013365560933051352,Weak
funroll,878969,0.00923705551174115,0.007821229050279328,0.005160735404795183,0.006205863471003638,0.005375243165762262,0.005258173029818087,0,0.006509716605566607,Weak
maasg,764040,0.009231717716010585,0.015642458100558657,0.00870874099559187,0.01230472929595549,0.010340943995085491,0.009961135242823084,0,0.011031620891004198,Weak
zedfoxus,2554537,0.009227714369212662,0.005586592178770949,0.006235888614127513,0.006847849347314359,0.006091942254530563,0.005911362226068781,0,0.006650224831670805,Weak
RocketDonkey,1009277,0.009226379920280022,0.008938547486033519,0.007848618428126007,0.008773806976246523,0.007934882768506193,0.007772951435383258,0,0.008415864502429255,Weak
GJK,1277669,0.009226379920280022,0.008938547486033519,0.00505322008386195,0.007917825807832228,0.00619432783864032,0.005813383846631177,0,0.0071906141638798686,Weak
Pavneet_Singh,4936904,0.009224378246881059,0.005586592178770949,0.00505322008386195,0.007382837577573294,0.005784785502201291,0.005356151409255691,0,0.006397994166424038,Weak
Alma Do,2637490,0.009220374900083136,0.011173184357541898,0.0076335877862595426,0.01123475283543762,0.009112316985768403,0.008589437930696626,0,0.009493942465964538,Weak
a1ex07,232403,0.009219707675616817,0.013407821229050279,0.00903128695839157,0.01091375989728226,0.009726630490426947,0.009536562265260132,0,0.010305961419338,Weak
jameshfisher,229792,0.009215704328818894,0.036871508379888264,0.01333189979572089,0.020008559811684146,0.017200778130439236,0.016982919102518045,0,0.018935228258178248,Weak
Ismail Badawi,281108,0.009213035430953611,0.008938547486033519,0.008601225674658639,0.0105927669591269,0.009163509777823282,0.008785394689571836,0,0.00921574666969463,Weak
Christos Lytras,1889685,0.009213035430953611,0.004469273743016759,0.008278679711858939,0.012411726942007276,0.009675437698372069,0.0087527352297593,0,0.008800148125994658,Weak
Nick Cox,1820446,0.009210366533088328,0.0067039106145251395,0.0029029136651972905,0.005242884656537556,0.003788266612061022,0.0034945621999412126,0,0.0052238173802250905,Weak
MakePeaceGreatAgain,2528063,0.009209699308622008,0.0067039106145251395,0.00612837329319428,0.013481703402525145,0.009265895361933039,0.007968908194258467,0,0.008793081695843015,Weak
Jordan Parmer,20133,0.009201692615026163,0.0335195530726257,0.009676378883990968,0.01262572223411085,0.011774342172622096,0.01221463796988798,0,0.014835387824710625,Weak
janneb,75652,0.00919702204376192,0.0022346368715083797,0.008063649069992474,0.0105927669591269,0.008600389065219616,0.007870929814820862,0,0.007759898970738359,Weak
RB.,15393,0.009196354819295597,0.014525139664804468,0.009998924846790666,0.014444682216991226,0.011927920548786731,0.011300173095137006,0,0.01189886586530095,Weak
Max Chernyak,155351,0.009191684248031354,0.0067039106145251395,0.0034404902698634554,0.0044939011341750485,0.003685881027951265,0.0035925405793788166,0,0.00518473464565418,Weak
Chris Noe,14749,0.009182343105502866,0.024581005586592177,0.006988495860660143,0.009629788144660818,0.008651581857274496,0.008883373069009437,0,0.011319431270616657,Weak
Yahel,172322,0.009178339758704943,0.025698324022346366,0.010536501451456832,0.01647763749197518,0.013668475478652607,0.013227081224076554,0,0.014797726571202081,Weak
temporary_user_name,1029146,0.00917300196297438,0.053631284916201116,0.016664874744651115,0.02632142092873957,0.022576021296201496,0.022404389431398806,0,0.025128498880027748,Weak
Piepants,1082219,0.009172334738508061,0.05139664804469273,0.020427910977314265,0.04269206077466296,0.03209788061840893,0.029491492210718836,0,0.030879721227384294,Weak
cnu,1448,0.009171667514041741,0.026815642458100558,0.00612837329319428,0.0065268564091589985,0.006859834135353743,0.007609654136320585,0,0.01051867132436165,Weak
Duke,510754,0.009154986902383727,0.014525139664804468,0.00505322008386195,0.007703830515728654,0.006347906214804956,0.006237956824194128,0,0.008170506700962981,Weak
seth,8590,0.009152985228984764,0.007821229050279328,0.005698312009461348,0.006098865824951851,0.005580014333981776,0.005552108168130899,0,0.006650585769298328,Weak
Kredns,56555,0.009143644086456279,0.05810055865921787,0.01601978281905171,0.021613524502460946,0.020221152861677076,0.02096737319964728,0,0.02434433935475186,Weak
Gilad Green,6400526,0.009142309637523636,0.007821229050279328,0.00612837329319428,0.010378771667023326,0.007832497184396436,0.007119762239132565,0,0.008070490511924927,Weak
Rob Wells,2974,0.009138306290725713,0.015642458100558657,0.008063649069992474,0.015514658677509096,0.01156957100440258,0.01054900551944871,0,0.011746274777106205,Weak
devio,21336,0.009138306290725713,0.007821229050279328,0.008063649069992474,0.015514658677509096,0.01121122146001843,0.009863156863385479,0,0.010268703568651753,Weak
cfrick,3181392,0.009136971841793073,0.007821229050279328,0.005698312009461348,0.008024823453884014,0.006501484590969592,0.006139978444756523,0,0.007220466565190646,Weak
Lyndsey Scott,2274694,0.00913497016839411,0.011173184357541898,0.00903128695839157,0.013802696340680504,0.011006450291798914,0.010222410921323363,0,0.010728499839688392,Weak
Kit Sunde,29347,0.009131634046062508,0.03240223463687151,0.01333189979572089,0.018938583351166275,0.016484079041670933,0.016264410986642282,0,0.01775880697635573,Weak
Nils Werner,636626,0.009127630699264585,0.007821229050279328,0.008063649069992474,0.011341750481489407,0.00921470256987816,0.008589437930696626,0,0.009026399966933428,Weak
Cory Gross,1359785,0.009125629025865625,0.02011173184357542,0.006773465218793679,0.008452814038091162,0.007781304392341559,0.008001567654071,0,0.010041085362123073,Weak
Alex Blex,1110423,0.00911895678120242,0.007821229050279328,0.004730674121062251,0.009094799914401883,0.0065526773830244705,0.005878702766256246,0,0.007199506669371101,Weak
250R,555899,0.009115620658870817,0.007821229050279328,0.0029029136651972905,0.0024609458591910976,0.002508446810689055,0.0027433946242529147,0,0.004592091778080083,Weak
Julian,201303,0.009108281189741291,0.026815642458100558,0.013869476400387054,0.02075754333404665,0.01735435650660387,0.016656324504392698,0,0.017426937398878687,Weak
Elitmiar,131637,0.009106279516342328,0.08603351955307262,0.018600150521449303,0.024823453884014555,0.02426538343401249,0.025964270550965087,0,0.03146550957664273,Weak
Zaid,133939,0.009098940047212803,0.017877094972067038,0.008493710353725406,0.016905628076182327,0.012542234053445275,0.011430810934387144,0,0.01272473640617,Weak
Anthony,49478,0.009098272822746483,0.029050279329608936,0.010213955488657134,0.017761609244596622,0.01428278898331115,0.013716973121264575,0,0.015687313165030817,Weak
Toby Hede,14971,0.009096938373813843,0.03128491620111731,0.013869476400387054,0.017333618660389474,0.01592095832906727,0.016003135308142003,0,0.017251507212152826,Weak
Ondrej Kelle,11480,0.0090956039248812,0.0022346368715083797,0.006558434576927212,0.013802696340680504,0.009419473738097676,0.007936248734445931,0,0.008174515697756818,Weak
VolkA,25472,0.0090956039248812,0.007821229050279328,0.0033329749489302224,0.0037449176118125403,0.003327531483567114,0.0033965838205036085,0,0.005119806806662335,Weak
Stephen Denne,11721,0.009084928333420072,0.011173184357541898,0.004193097516396086,0.006312861117055425,0.005119279205487868,0.004996897351317809,0,0.006813374646869859,Weak
SMA,315228,0.009084928333420072,0.008938547486033519,0.004623158800129018,0.007917825807832228,0.005989556670420805,0.005552108168130899,0,0.007017687544327757,Weak
acjay,807674,0.00908092498662215,0.0067039106145251395,0.005375766046661649,0.011020757543334047,0.00773011160028668,0.0067605081811946835,0,0.0077786631621040575,Weak
fmsf,26004,0.00907959053768951,0.054748603351955305,0.015589721535318781,0.02086454098009844,0.019504453772908773,0.020183546164146447,0,0.023328409390352873,Weak
Bostone,135946,0.009077588864290546,0.04469273743016759,0.017417481991183745,0.024395463299807407,0.0216033582471588,0.021489924556647833,0,0.023112759064875987,Weak
luca,505762,0.009077588864290546,0.030167597765363124,0.008601225674658639,0.01326770811042157,0.011415992628237944,0.01146347039419968,0,0.013998930572861917,Weak
Rena,11398810,0.009068247721762061,0.007821229050279328,0.004300612837329319,0.009736785790712604,0.006655062967134228,0.005813383846631177,0,0.00723255370230812,Weak
codester,1881472,0.009067580497295738,0.012290502793296089,0.007203526502526611,0.0074898352236250805,0.007166990887683015,0.007283059538195239,0,0.00841691590710363,Weak
a&#39;r,276138,0.00905423600796933,0.007821229050279328,0.006235888614127513,0.006954846993366146,0.006245520630695198,0.006139978444756523,0,0.007075283290199006,Weak
Remko Popma,1446916,0.009052901559036687,0.012290502793296089,0.009461348242124502,0.012839717526214423,0.0108016791235794,0.010287729840948431,0,0.010788979847533256,Weak
Etienne de Martel,71141,0.009051567110104047,0.011173184357541898,0.009138802279324803,0.012518724588059063,0.010443329579195249,0.009895816323198015,0,0.010370237372903846,Weak
Sky Sanders,242897,0.009050899885637727,0.01005586592178771,0.006665949897860445,0.00952279049860903,0.007781304392341559,0.007381037917632842,0,0.008409641418978219,Weak
Ryan Haining,1013719,0.009049565436705084,0.018994413407821226,0.012471777228255026,0.019366573935373423,0.015664994368792873,0.014696756915640617,0,0.015040680215431377,Weak
littlerufe,2052655,0.009048898212238764,0.005586592178770949,0.0024728523814643586,0.004921891718382195,0.0033787242756219927,0.0030373297625657268,0,0.004741048088173998,Weak
echo_Me,998158,0.009042225967575559,0.005586592178770949,0.005590796688528115,0.008452814038091162,0.0065526773830244705,0.006009340605506385,0,0.00687240781024944,Weak
dance2die,4035,0.00903955706971028,0.043575418994413403,0.01365444575852059,0.0211855339182538,0.018224633971536806,0.01812600019595676,0,0.020634264984731938,Weak
Xin,4468648,0.009034219273979713,0.02011173184357542,0.008601225674658639,0.010485769313075112,0.00962424490631719,0.009732519024135342,0,0.01126495167262357,Weak
Peter Eisentraut,98530,0.009024878131451228,0.013407821229050279,0.008816256316525104,0.00952279049860903,0.008958738609603768,0.008981351448447042,0,0.009785306038947741,Weak
